,model,epoch,channel,fold,metric,value
3080,cond_resnet_multi_head,25,41,train,loss,0.06932240667933946
3081,cond_resnet_multi_head,25,41,train,acc,0.97578
3082,cond_resnet_multi_head,25,41,val,loss,1.5082754473777333
3083,cond_resnet_multi_head,25,41,val,acc,0.7183
3084,cond_resnet_multi_head,25,49,train,loss,0.051540436400005316
3085,cond_resnet_multi_head,25,49,train,acc,0.98212
3086,cond_resnet_multi_head,25,49,val,loss,1.5937866500228832
3087,cond_resnet_multi_head,25,49,val,acc,0.7255
3088,cond_resnet_multi_head,25,57,train,loss,0.04275511320986454
3089,cond_resnet_multi_head,25,57,train,acc,0.98532
3090,cond_resnet_multi_head,25,57,val,loss,1.6224860867876916
3091,cond_resnet_multi_head,25,57,val,acc,0.7305
3092,cond_resnet_multi_head,25,64,train,loss,0.041778304433251215
3093,cond_resnet_multi_head,25,64,train,acc,0.98572
3094,cond_resnet_multi_head,25,64,val,loss,1.6475041508674622
3095,cond_resnet_multi_head,25,64,val,acc,0.7279
3096,cond_resnet_multi_head,26,1,train,loss,1.9372093029644177
3097,cond_resnet_multi_head,26,1,train,acc,0.2778
3098,cond_resnet_multi_head,26,1,val,loss,1.9282909365975933
3099,cond_resnet_multi_head,26,1,val,acc,0.2787
3100,cond_resnet_multi_head,26,9,train,loss,0.986582239951624
3101,cond_resnet_multi_head,26,9,train,acc,0.64516
3102,cond_resnet_multi_head,26,9,val,loss,1.2181993863385194
3103,cond_resnet_multi_head,26,9,val,acc,0.5777
3104,cond_resnet_multi_head,26,17,train,loss,0.4999665832885391
3105,cond_resnet_multi_head,26,17,train,acc,0.82016
3106,cond_resnet_multi_head,26,17,val,loss,1.168676397603029
3107,cond_resnet_multi_head,26,17,val,acc,0.6494
3108,cond_resnet_multi_head,26,25,train,loss,0.24192247333009834
3109,cond_resnet_multi_head,26,25,train,acc,0.91228
3110,cond_resnet_multi_head,26,25,val,loss,1.3267366464730281
3111,cond_resnet_multi_head,26,25,val,acc,0.6784
3112,cond_resnet_multi_head,26,33,train,loss,0.1193175369306751
3113,cond_resnet_multi_head,26,33,train,acc,0.95778
3114,cond_resnet_multi_head,26,33,val,loss,1.4519891585134397
3115,cond_resnet_multi_head,26,33,val,acc,0.7059
3116,cond_resnet_multi_head,26,41,train,loss,0.07467476922609008
3117,cond_resnet_multi_head,26,41,train,acc,0.97384
3118,cond_resnet_multi_head,26,41,val,loss,1.5597279181905612
3119,cond_resnet_multi_head,26,41,val,acc,0.7152
3120,cond_resnet_multi_head,26,49,train,loss,0.055372603806009627
3121,cond_resnet_multi_head,26,49,train,acc,0.98032
3122,cond_resnet_multi_head,26,49,val,loss,1.6405041677177332
3123,cond_resnet_multi_head,26,49,val,acc,0.7226
3124,cond_resnet_multi_head,26,57,train,loss,0.04658198053107473
3125,cond_resnet_multi_head,26,57,train,acc,0.98432
3126,cond_resnet_multi_head,26,57,val,loss,1.6946126431416555
3127,cond_resnet_multi_head,26,57,val,acc,0.7233
3128,cond_resnet_multi_head,26,64,train,loss,0.04766126611592162
3129,cond_resnet_multi_head,26,64,train,acc,0.98346
3130,cond_resnet_multi_head,26,64,val,loss,1.7137791020855022
3131,cond_resnet_multi_head,26,64,val,acc,0.727
3132,cond_resnet_multi_head,27,1,train,loss,1.9317849879069706
3133,cond_resnet_multi_head,27,1,train,acc,0.2825
3134,cond_resnet_multi_head,27,1,val,loss,1.9237843972102853
3135,cond_resnet_multi_head,27,1,val,acc,0.2838
3136,cond_resnet_multi_head,27,9,train,loss,0.9779277635199944
3137,cond_resnet_multi_head,27,9,train,acc,0.65188
3138,cond_resnet_multi_head,27,9,val,loss,1.2025515740844095
3139,cond_resnet_multi_head,27,9,val,acc,0.5821
3140,cond_resnet_multi_head,27,17,train,loss,0.47982255647630645
3141,cond_resnet_multi_head,27,17,train,acc,0.82752
3142,cond_resnet_multi_head,27,17,val,loss,1.1647085938484045
3143,cond_resnet_multi_head,27,17,val,acc,0.6549
3144,cond_resnet_multi_head,27,25,train,loss,0.21994326687167826
3145,cond_resnet_multi_head,27,25,train,acc,0.92108
3146,cond_resnet_multi_head,27,25,val,loss,1.3508947605540038
3147,cond_resnet_multi_head,27,25,val,acc,0.6845
3148,cond_resnet_multi_head,27,33,train,loss,0.10378526486194385
3149,cond_resnet_multi_head,27,33,train,acc,0.96398
3150,cond_resnet_multi_head,27,33,val,loss,1.4863925147208439
3151,cond_resnet_multi_head,27,33,val,acc,0.7067
3152,cond_resnet_multi_head,27,41,train,loss,0.06900437242057308
3153,cond_resnet_multi_head,27,41,train,acc,0.97506
3154,cond_resnet_multi_head,27,41,val,loss,1.6012751513226018
3155,cond_resnet_multi_head,27,41,val,acc,0.7211
3156,cond_resnet_multi_head,27,49,train,loss,0.04380288701507446
3157,cond_resnet_multi_head,27,49,train,acc,0.9847
3158,cond_resnet_multi_head,27,49,val,loss,1.6933919589990263
3159,cond_resnet_multi_head,27,49,val,acc,0.7254
3160,cond_resnet_multi_head,27,57,train,loss,0.03540172976875783
3161,cond_resnet_multi_head,27,57,train,acc,0.98718
3162,cond_resnet_multi_head,27,57,val,loss,1.712163311281022
3163,cond_resnet_multi_head,27,57,val,acc,0.7248
3164,cond_resnet_multi_head,27,64,train,loss,0.034222892948466206
3165,cond_resnet_multi_head,27,64,train,acc,0.98838
3166,cond_resnet_multi_head,27,64,val,loss,1.7630788201739074
3167,cond_resnet_multi_head,27,64,val,acc,0.7298
3168,cond_resnet_multi_head,28,1,train,loss,1.9333638460434917
3169,cond_resnet_multi_head,28,1,train,acc,0.27848
3170,cond_resnet_multi_head,28,1,val,loss,1.924641414812416
3171,cond_resnet_multi_head,28,1,val,acc,0.2837
3172,cond_resnet_multi_head,28,9,train,loss,0.9671516256868992
3173,cond_resnet_multi_head,28,9,train,acc,0.65682
3174,cond_resnet_multi_head,28,9,val,loss,1.2100060380947817
3175,cond_resnet_multi_head,28,9,val,acc,0.5777
3176,cond_resnet_multi_head,28,17,train,loss,0.4671755032351865
3177,cond_resnet_multi_head,28,17,train,acc,0.8314
3178,cond_resnet_multi_head,28,17,val,loss,1.1414826474371988
3179,cond_resnet_multi_head,28,17,val,acc,0.654
3180,cond_resnet_multi_head,28,25,train,loss,0.21023669270584194
3181,cond_resnet_multi_head,28,25,train,acc,0.92338
3182,cond_resnet_multi_head,28,25,val,loss,1.344902873418893
3183,cond_resnet_multi_head,28,25,val,acc,0.679
3184,cond_resnet_multi_head,28,33,train,loss,0.10797592396597805
3185,cond_resnet_multi_head,28,33,train,acc,0.96098
3186,cond_resnet_multi_head,28,33,val,loss,1.5117166915516944
3187,cond_resnet_multi_head,28,33,val,acc,0.7017
3188,cond_resnet_multi_head,28,41,train,loss,0.06997496232478534
3189,cond_resnet_multi_head,28,41,train,acc,0.97496
3190,cond_resnet_multi_head,28,41,val,loss,1.5906126806690435
3191,cond_resnet_multi_head,28,41,val,acc,0.7135
3192,cond_resnet_multi_head,28,49,train,loss,0.052798841227217556
3193,cond_resnet_multi_head,28,49,train,acc,0.98134
3194,cond_resnet_multi_head,28,49,val,loss,1.6896963396649451
3195,cond_resnet_multi_head,28,49,val,acc,0.7186
3196,cond_resnet_multi_head,28,57,train,loss,0.046993028500850985
3197,cond_resnet_multi_head,28,57,train,acc,0.98358
3198,cond_resnet_multi_head,28,57,val,loss,1.724983925652352
3199,cond_resnet_multi_head,28,57,val,acc,0.7215
3200,cond_resnet_multi_head,28,64,train,loss,0.045286883067255104
3201,cond_resnet_multi_head,28,64,train,acc,0.98408
3202,cond_resnet_multi_head,28,64,val,loss,1.7429972397294013
3203,cond_resnet_multi_head,28,64,val,acc,0.7291
3204,cond_resnet_multi_head,29,1,train,loss,1.929440243317343
3205,cond_resnet_multi_head,29,1,train,acc,0.2827
3206,cond_resnet_multi_head,29,1,val,loss,1.9218913119310026
3207,cond_resnet_multi_head,29,1,val,acc,0.2813
3208,cond_resnet_multi_head,29,9,train,loss,0.97855165829439
3209,cond_resnet_multi_head,29,9,train,acc,0.65048
3210,cond_resnet_multi_head,29,9,val,loss,1.2182684567323916
3211,cond_resnet_multi_head,29,9,val,acc,0.5743
3212,cond_resnet_multi_head,29,17,train,loss,0.4781796972426917
3213,cond_resnet_multi_head,29,17,train,acc,0.82734
3214,cond_resnet_multi_head,29,17,val,loss,1.1992148764573844
3215,cond_resnet_multi_head,29,17,val,acc,0.6515
3216,cond_resnet_multi_head,29,25,train,loss,0.22881178420199
3217,cond_resnet_multi_head,29,25,train,acc,0.91738
3218,cond_resnet_multi_head,29,25,val,loss,1.4108478533234565
3219,cond_resnet_multi_head,29,25,val,acc,0.677
3220,cond_resnet_multi_head,29,33,train,loss,0.11945845213387628
3221,cond_resnet_multi_head,29,33,train,acc,0.95676
3222,cond_resnet_multi_head,29,33,val,loss,1.5786355665534924
3223,cond_resnet_multi_head,29,33,val,acc,0.6968
3224,cond_resnet_multi_head,29,41,train,loss,0.08149278809225945
3225,cond_resnet_multi_head,29,41,train,acc,0.97106
3226,cond_resnet_multi_head,29,41,val,loss,1.7018251574722825
3227,cond_resnet_multi_head,29,41,val,acc,0.7078
3228,cond_resnet_multi_head,29,49,train,loss,0.061128269217055664
3229,cond_resnet_multi_head,29,49,train,acc,0.9788
3230,cond_resnet_multi_head,29,49,val,loss,1.7759336077483596
3231,cond_resnet_multi_head,29,49,val,acc,0.7133
3232,cond_resnet_multi_head,29,57,train,loss,0.052628238348613667
3233,cond_resnet_multi_head,29,57,train,acc,0.9817
3234,cond_resnet_multi_head,29,57,val,loss,1.8077551301117916
3235,cond_resnet_multi_head,29,57,val,acc,0.7169
3236,cond_resnet_multi_head,29,64,train,loss,0.052425401467803744
3237,cond_resnet_multi_head,29,64,train,acc,0.98212
3238,cond_resnet_multi_head,29,64,val,loss,1.8338526961909738
3239,cond_resnet_multi_head,29,64,val,acc,0.7203
3240,cond_resnet_multi_head,30,1,train,loss,1.9258764739841452
3241,cond_resnet_multi_head,30,1,train,acc,0.28142
3242,cond_resnet_multi_head,30,1,val,loss,1.9189421917982161
3243,cond_resnet_multi_head,30,1,val,acc,0.2795
3244,cond_resnet_multi_head,30,9,train,loss,0.9717817354537642
3245,cond_resnet_multi_head,30,9,train,acc,0.65108
3246,cond_resnet_multi_head,30,9,val,loss,1.2131537495145372
3247,cond_resnet_multi_head,30,9,val,acc,0.5805
3248,cond_resnet_multi_head,30,17,train,loss,0.45880084604863314
3249,cond_resnet_multi_head,30,17,train,acc,0.8319
3250,cond_resnet_multi_head,30,17,val,loss,1.1790608030975245
3251,cond_resnet_multi_head,30,17,val,acc,0.6504
3252,cond_resnet_multi_head,30,25,train,loss,0.19286057063857157
3253,cond_resnet_multi_head,30,25,train,acc,0.92992
3254,cond_resnet_multi_head,30,25,val,loss,1.3775265433226422
3255,cond_resnet_multi_head,30,25,val,acc,0.6843
3256,cond_resnet_multi_head,30,33,train,loss,0.09289673800744555
3257,cond_resnet_multi_head,30,33,train,acc,0.96694
3258,cond_resnet_multi_head,30,33,val,loss,1.5345993816472923
3259,cond_resnet_multi_head,30,33,val,acc,0.7036
3260,cond_resnet_multi_head,30,41,train,loss,0.0605225911909712
3261,cond_resnet_multi_head,30,41,train,acc,0.97856
3262,cond_resnet_multi_head,30,41,val,loss,1.6640236548557403
3263,cond_resnet_multi_head,30,41,val,acc,0.7163
3264,cond_resnet_multi_head,30,49,train,loss,0.047217965242750654
3265,cond_resnet_multi_head,30,49,train,acc,0.9829
3266,cond_resnet_multi_head,30,49,val,loss,1.747620604979764
3267,cond_resnet_multi_head,30,49,val,acc,0.7196
3268,cond_resnet_multi_head,30,57,train,loss,0.043742787916242455
3269,cond_resnet_multi_head,30,57,train,acc,0.98514
3270,cond_resnet_multi_head,30,57,val,loss,1.7895648141575466
3271,cond_resnet_multi_head,30,57,val,acc,0.7214
3272,cond_resnet_multi_head,30,64,train,loss,0.04130543803806891
3273,cond_resnet_multi_head,30,64,train,acc,0.9858
3274,cond_resnet_multi_head,30,64,val,loss,1.780546781743408
3275,cond_resnet_multi_head,30,64,val,acc,0.7292
3276,cond_resnet_multi_head,31,1,train,loss,1.9314259420270505
3277,cond_resnet_multi_head,31,1,train,acc,0.27842
3278,cond_resnet_multi_head,31,1,val,loss,1.9200528328585778
3279,cond_resnet_multi_head,31,1,val,acc,0.2804
3280,cond_resnet_multi_head,31,9,train,loss,0.9675783155976659
3281,cond_resnet_multi_head,31,9,train,acc,0.65528
3282,cond_resnet_multi_head,31,9,val,loss,1.2177771052737145
3283,cond_resnet_multi_head,31,9,val,acc,0.5774
3284,cond_resnet_multi_head,31,17,train,loss,0.44871080651536316
3285,cond_resnet_multi_head,31,17,train,acc,0.83834
3286,cond_resnet_multi_head,31,17,val,loss,1.2048004000050248
3287,cond_resnet_multi_head,31,17,val,acc,0.6495
3288,cond_resnet_multi_head,31,25,train,loss,0.20310929824438545
3289,cond_resnet_multi_head,31,25,train,acc,0.92634
3290,cond_resnet_multi_head,31,25,val,loss,1.4371359090136875
3291,cond_resnet_multi_head,31,25,val,acc,0.6728
3292,cond_resnet_multi_head,31,33,train,loss,0.10207047665972843
3293,cond_resnet_multi_head,31,33,train,acc,0.964
3294,cond_resnet_multi_head,31,33,val,loss,1.597795593890415
3295,cond_resnet_multi_head,31,33,val,acc,0.6988
3296,cond_resnet_multi_head,31,41,train,loss,0.07820642837102923
3297,cond_resnet_multi_head,31,41,train,acc,0.97222
3298,cond_resnet_multi_head,31,41,val,loss,1.742068797160106
3299,cond_resnet_multi_head,31,41,val,acc,0.7044
3300,cond_resnet_multi_head,31,49,train,loss,0.059698192718768694
3301,cond_resnet_multi_head,31,49,train,acc,0.97908
3302,cond_resnet_multi_head,31,49,val,loss,1.8020702949754752
3303,cond_resnet_multi_head,31,49,val,acc,0.7129
3304,cond_resnet_multi_head,31,57,train,loss,0.05007020422258079
3305,cond_resnet_multi_head,31,57,train,acc,0.98244
3306,cond_resnet_multi_head,31,57,val,loss,1.847648774742321
3307,cond_resnet_multi_head,31,57,val,acc,0.7162
3308,cond_resnet_multi_head,31,64,train,loss,0.05308900074244303
3309,cond_resnet_multi_head,31,64,train,acc,0.9817
3310,cond_resnet_multi_head,31,64,val,loss,1.8785974797169873
3311,cond_resnet_multi_head,31,64,val,acc,0.7144
3312,cond_resnet_multi_head,32,1,train,loss,1.9287329331383376
3313,cond_resnet_multi_head,32,1,train,acc,0.27662
3314,cond_resnet_multi_head,32,1,val,loss,1.926655026757793
3315,cond_resnet_multi_head,32,1,val,acc,0.2793
3316,cond_resnet_multi_head,32,9,train,loss,0.9443869138007883
3317,cond_resnet_multi_head,32,9,train,acc,0.66406
3318,cond_resnet_multi_head,32,9,val,loss,1.200460536464764
3319,cond_resnet_multi_head,32,9,val,acc,0.588
3320,cond_resnet_multi_head,32,17,train,loss,0.432782302236618
3321,cond_resnet_multi_head,32,17,train,acc,0.84354
3322,cond_resnet_multi_head,32,17,val,loss,1.2079059732188084
3323,cond_resnet_multi_head,32,17,val,acc,0.6552
3324,cond_resnet_multi_head,32,25,train,loss,0.19225876309130047
3325,cond_resnet_multi_head,32,25,train,acc,0.9311
3326,cond_resnet_multi_head,32,25,val,loss,1.4363972696529073
3327,cond_resnet_multi_head,32,25,val,acc,0.6747
3328,cond_resnet_multi_head,32,33,train,loss,0.09680723253628025
3329,cond_resnet_multi_head,32,33,train,acc,0.96628
3330,cond_resnet_multi_head,32,33,val,loss,1.600523829460144
3331,cond_resnet_multi_head,32,33,val,acc,0.699
3332,cond_resnet_multi_head,32,41,train,loss,0.06319600128856918
3333,cond_resnet_multi_head,32,41,train,acc,0.9779
3334,cond_resnet_multi_head,32,41,val,loss,1.705713066705473
3335,cond_resnet_multi_head,32,41,val,acc,0.7136
3336,cond_resnet_multi_head,32,49,train,loss,0.04666373242988535
3337,cond_resnet_multi_head,32,49,train,acc,0.98384
3338,cond_resnet_multi_head,32,49,val,loss,1.7765265593103543
3339,cond_resnet_multi_head,32,49,val,acc,0.7177
3340,cond_resnet_multi_head,32,57,train,loss,0.043524293079147534
3341,cond_resnet_multi_head,32,57,train,acc,0.98532
3342,cond_resnet_multi_head,32,57,val,loss,1.7964344806731887
3343,cond_resnet_multi_head,32,57,val,acc,0.7205
3344,cond_resnet_multi_head,32,64,train,loss,0.038078437851982484
3345,cond_resnet_multi_head,32,64,train,acc,0.98676
3346,cond_resnet_multi_head,32,64,val,loss,1.8486253695123513
3347,cond_resnet_multi_head,32,64,val,acc,0.7213
3348,cond_resnet_multi_head,33,1,train,loss,1.9269987750236335
3349,cond_resnet_multi_head,33,1,train,acc,0.27966
3350,cond_resnet_multi_head,33,1,val,loss,1.9222065309050735
3351,cond_resnet_multi_head,33,1,val,acc,0.2801
3352,cond_resnet_multi_head,33,9,train,loss,0.9414484155604906
3353,cond_resnet_multi_head,33,9,train,acc,0.66316
3354,cond_resnet_multi_head,33,9,val,loss,1.2153834696787937
3355,cond_resnet_multi_head,33,9,val,acc,0.5749
3356,cond_resnet_multi_head,33,17,train,loss,0.41892860961311
3357,cond_resnet_multi_head,33,17,train,acc,0.85002
3358,cond_resnet_multi_head,33,17,val,loss,1.1983481941709093
3359,cond_resnet_multi_head,33,17,val,acc,0.651
3360,cond_resnet_multi_head,33,25,train,loss,0.16787147744680228
3361,cond_resnet_multi_head,33,25,train,acc,0.94098
3362,cond_resnet_multi_head,33,25,val,loss,1.4357465505599976
3363,cond_resnet_multi_head,33,25,val,acc,0.6784
3364,cond_resnet_multi_head,33,33,train,loss,0.08157462944679172
3365,cond_resnet_multi_head,33,33,train,acc,0.9711
3366,cond_resnet_multi_head,33,33,val,loss,1.5845904038969878
3367,cond_resnet_multi_head,33,33,val,acc,0.7084
3368,cond_resnet_multi_head,33,41,train,loss,0.04864464022750344
3369,cond_resnet_multi_head,33,41,train,acc,0.98292
3370,cond_resnet_multi_head,33,41,val,loss,1.688374378498952
3371,cond_resnet_multi_head,33,41,val,acc,0.7161
3372,cond_resnet_multi_head,33,49,train,loss,0.0315485394143266
3373,cond_resnet_multi_head,33,49,train,acc,0.9891
3374,cond_resnet_multi_head,33,49,val,loss,1.756716629122473
3375,cond_resnet_multi_head,33,49,val,acc,0.7252
3376,cond_resnet_multi_head,33,57,train,loss,0.03211087324669051
3377,cond_resnet_multi_head,33,57,train,acc,0.98876
3378,cond_resnet_multi_head,33,57,val,loss,1.813922833105561
3379,cond_resnet_multi_head,33,57,val,acc,0.7302
3380,cond_resnet_multi_head,33,64,train,loss,0.030123511243321577
3381,cond_resnet_multi_head,33,64,train,acc,0.98942
3382,cond_resnet_multi_head,33,64,val,loss,1.8282842803153263
3383,cond_resnet_multi_head,33,64,val,acc,0.7266
3384,cond_resnet_multi_head,34,1,train,loss,1.9273286980131399
3385,cond_resnet_multi_head,34,1,train,acc,0.282
3386,cond_resnet_multi_head,34,1,val,loss,1.9222903046638342
3387,cond_resnet_multi_head,34,1,val,acc,0.2818
3388,cond_resnet_multi_head,34,9,train,loss,0.945969029003397
3389,cond_resnet_multi_head,34,9,train,acc,0.66214
3390,cond_resnet_multi_head,34,9,val,loss,1.2135579062115616
3391,cond_resnet_multi_head,34,9,val,acc,0.5784
3392,cond_resnet_multi_head,34,17,train,loss,0.4247481640609329
3393,cond_resnet_multi_head,34,17,train,acc,0.84558
3394,cond_resnet_multi_head,34,17,val,loss,1.2385636830026177
3395,cond_resnet_multi_head,34,17,val,acc,0.651
3396,cond_resnet_multi_head,34,25,train,loss,0.17320328728412576
3397,cond_resnet_multi_head,34,25,train,acc,0.93686
3398,cond_resnet_multi_head,34,25,val,loss,1.4905559363638519
3399,cond_resnet_multi_head,34,25,val,acc,0.6807
3400,cond_resnet_multi_head,34,33,train,loss,0.08845314945039504
3401,cond_resnet_multi_head,34,33,train,acc,0.96846
3402,cond_resnet_multi_head,34,33,val,loss,1.6452159061553373
3403,cond_resnet_multi_head,34,33,val,acc,0.7071
3404,cond_resnet_multi_head,34,41,train,loss,0.05743990033356439
3405,cond_resnet_multi_head,34,41,train,acc,0.9792
3406,cond_resnet_multi_head,34,41,val,loss,1.7455087884975846
3407,cond_resnet_multi_head,34,41,val,acc,0.7142
3408,cond_resnet_multi_head,34,49,train,loss,0.042006093597062207
3409,cond_resnet_multi_head,34,49,train,acc,0.98532
3410,cond_resnet_multi_head,34,49,val,loss,1.7950516170377184
3411,cond_resnet_multi_head,34,49,val,acc,0.7239
3412,cond_resnet_multi_head,34,57,train,loss,0.03856634132681972
3413,cond_resnet_multi_head,34,57,train,acc,0.9867
3414,cond_resnet_multi_head,34,57,val,loss,1.8770710366546728
3415,cond_resnet_multi_head,34,57,val,acc,0.725
3416,cond_resnet_multi_head,34,64,train,loss,0.036968232565218535
3417,cond_resnet_multi_head,34,64,train,acc,0.9871
3418,cond_resnet_multi_head,34,64,val,loss,1.9015581247153555
3419,cond_resnet_multi_head,34,64,val,acc,0.7287
3420,cond_resnet_multi_head,35,1,train,loss,1.9274903647125226
3421,cond_resnet_multi_head,35,1,train,acc,0.28022
3422,cond_resnet_multi_head,35,1,val,loss,1.9208108573962168
3423,cond_resnet_multi_head,35,1,val,acc,0.282
3424,cond_resnet_multi_head,35,9,train,loss,0.9464736919268928
3425,cond_resnet_multi_head,35,9,train,acc,0.66312
3426,cond_resnet_multi_head,35,9,val,loss,1.215087384934638
3427,cond_resnet_multi_head,35,9,val,acc,0.5764
3428,cond_resnet_multi_head,35,17,train,loss,0.4109046252830254
3429,cond_resnet_multi_head,35,17,train,acc,0.85154
3430,cond_resnet_multi_head,35,17,val,loss,1.240883286591548
3431,cond_resnet_multi_head,35,17,val,acc,0.6543
3432,cond_resnet_multi_head,35,25,train,loss,0.17223812866946467
3433,cond_resnet_multi_head,35,25,train,acc,0.9382
3434,cond_resnet_multi_head,35,25,val,loss,1.4822744806860662
3435,cond_resnet_multi_head,35,25,val,acc,0.681
3436,cond_resnet_multi_head,35,33,train,loss,0.07862384981759217
3437,cond_resnet_multi_head,35,33,train,acc,0.97286
3438,cond_resnet_multi_head,35,33,val,loss,1.6057931963045886
3439,cond_resnet_multi_head,35,33,val,acc,0.7063
3440,cond_resnet_multi_head,35,41,train,loss,0.049302048200522273
3441,cond_resnet_multi_head,35,41,train,acc,0.98288
3442,cond_resnet_multi_head,35,41,val,loss,1.7272297986753427
3443,cond_resnet_multi_head,35,41,val,acc,0.7157
3444,cond_resnet_multi_head,35,49,train,loss,0.036669301413520074
3445,cond_resnet_multi_head,35,49,train,acc,0.98696
3446,cond_resnet_multi_head,35,49,val,loss,1.779689382595621
3447,cond_resnet_multi_head,35,49,val,acc,0.724
3448,cond_resnet_multi_head,35,57,train,loss,0.03319751735757459
3449,cond_resnet_multi_head,35,57,train,acc,0.98854
3450,cond_resnet_multi_head,35,57,val,loss,1.841966209138275
3451,cond_resnet_multi_head,35,57,val,acc,0.7253
3452,cond_resnet_multi_head,35,64,train,loss,0.031928132677598454
3453,cond_resnet_multi_head,35,64,train,acc,0.98898
3454,cond_resnet_multi_head,35,64,val,loss,1.8620396176720881
3455,cond_resnet_multi_head,35,64,val,acc,0.7263
3456,cond_resnet_multi_head,36,1,train,loss,1.9234934226631204
3457,cond_resnet_multi_head,36,1,train,acc,0.27952
3458,cond_resnet_multi_head,36,1,val,loss,1.9181912484442352
3459,cond_resnet_multi_head,36,1,val,acc,0.2848
3460,cond_resnet_multi_head,36,9,train,loss,0.9257371757951234
3461,cond_resnet_multi_head,36,9,train,acc,0.66866
3462,cond_resnet_multi_head,36,9,val,loss,1.2189910537118365
3463,cond_resnet_multi_head,36,9,val,acc,0.5808
3464,cond_resnet_multi_head,36,17,train,loss,0.3872206781221473
3465,cond_resnet_multi_head,36,17,train,acc,0.86088
3466,cond_resnet_multi_head,36,17,val,loss,1.2547822465562517
3467,cond_resnet_multi_head,36,17,val,acc,0.654
3468,cond_resnet_multi_head,36,25,train,loss,0.14831005940523445
3469,cond_resnet_multi_head,36,25,train,acc,0.94754
3470,cond_resnet_multi_head,36,25,val,loss,1.5012063106913476
3471,cond_resnet_multi_head,36,25,val,acc,0.6806
3472,cond_resnet_multi_head,36,33,train,loss,0.06558408508734669
3473,cond_resnet_multi_head,36,33,train,acc,0.97678
3474,cond_resnet_multi_head,36,33,val,loss,1.6689025372456594
3475,cond_resnet_multi_head,36,33,val,acc,0.7046
3476,cond_resnet_multi_head,36,41,train,loss,0.042574697915795726
3477,cond_resnet_multi_head,36,41,train,acc,0.985
3478,cond_resnet_multi_head,36,41,val,loss,1.743857233008002
3479,cond_resnet_multi_head,36,41,val,acc,0.7156
3480,cond_resnet_multi_head,36,49,train,loss,0.030139306440170557
3481,cond_resnet_multi_head,36,49,train,acc,0.98984
3482,cond_resnet_multi_head,36,49,val,loss,1.7873344094889938
3483,cond_resnet_multi_head,36,49,val,acc,0.7229
3484,cond_resnet_multi_head,36,57,train,loss,0.02703235439857637
3485,cond_resnet_multi_head,36,57,train,acc,0.99016
3486,cond_resnet_multi_head,36,57,val,loss,1.8660009712170644
3487,cond_resnet_multi_head,36,57,val,acc,0.7266
3488,cond_resnet_multi_head,36,64,train,loss,0.024793844563132356
3489,cond_resnet_multi_head,36,64,train,acc,0.99202
3490,cond_resnet_multi_head,36,64,val,loss,1.8905587086252347
3491,cond_resnet_multi_head,36,64,val,acc,0.7254
3492,cond_resnet_multi_head,37,1,train,loss,1.9237452155488837
3493,cond_resnet_multi_head,37,1,train,acc,0.28138
3494,cond_resnet_multi_head,37,1,val,loss,1.9169660578867433
3495,cond_resnet_multi_head,37,1,val,acc,0.2864
3496,cond_resnet_multi_head,37,9,train,loss,0.9381179783655249
3497,cond_resnet_multi_head,37,9,train,acc,0.66346
3498,cond_resnet_multi_head,37,9,val,loss,1.2186580516730146
3499,cond_resnet_multi_head,37,9,val,acc,0.5791
3500,cond_resnet_multi_head,37,17,train,loss,0.4157005164515027
3501,cond_resnet_multi_head,37,17,train,acc,0.8479
3502,cond_resnet_multi_head,37,17,val,loss,1.292536295902957
3503,cond_resnet_multi_head,37,17,val,acc,0.6428
3504,cond_resnet_multi_head,37,25,train,loss,0.17853906469614914
3505,cond_resnet_multi_head,37,25,train,acc,0.93502
3506,cond_resnet_multi_head,37,25,val,loss,1.5593182949503517
3507,cond_resnet_multi_head,37,25,val,acc,0.6748
3508,cond_resnet_multi_head,37,33,train,loss,0.09269966786462919
3509,cond_resnet_multi_head,37,33,train,acc,0.96736
3510,cond_resnet_multi_head,37,33,val,loss,1.7307790935419167
3511,cond_resnet_multi_head,37,33,val,acc,0.7
3512,cond_resnet_multi_head,37,41,train,loss,0.06913436393005193
3513,cond_resnet_multi_head,37,41,train,acc,0.9748
3514,cond_resnet_multi_head,37,41,val,loss,1.8696302862683678
3515,cond_resnet_multi_head,37,41,val,acc,0.7104
3516,cond_resnet_multi_head,37,49,train,loss,0.05387399865031812
3517,cond_resnet_multi_head,37,49,train,acc,0.98046
3518,cond_resnet_multi_head,37,49,val,loss,1.943924564749572
3519,cond_resnet_multi_head,37,49,val,acc,0.7153
3520,cond_resnet_multi_head,37,57,train,loss,0.05141542540461806
3521,cond_resnet_multi_head,37,57,train,acc,0.98254
3522,cond_resnet_multi_head,37,57,val,loss,1.9826315595845507
3523,cond_resnet_multi_head,37,57,val,acc,0.7177
3524,cond_resnet_multi_head,37,64,train,loss,0.04851634742970795
3525,cond_resnet_multi_head,37,64,train,acc,0.98396
3526,cond_resnet_multi_head,37,64,val,loss,2.0552352522588837
3527,cond_resnet_multi_head,37,64,val,acc,0.7209
3528,cond_resnet_multi_head,38,1,train,loss,1.9212635848528283
3529,cond_resnet_multi_head,38,1,train,acc,0.28696
3530,cond_resnet_multi_head,38,1,val,loss,1.9137120694871161
3531,cond_resnet_multi_head,38,1,val,acc,0.2884
